id,img,label,text
87403,img/87403.png,0,"my buddy was telling me he cries during sex. i was like, you fuckin bitch. then i realized he's in prison"
2631,img/02631.png,0,when your grandma sees you for the first time in a whole week he's so fucking big. me#irl
64593,img/64593.png,0,mr. wilson you have to take your pill with water you can't crush it up and snort it off my tits
36821,img/36821.png,1,take your fuckin' muslim ass back to the sand box!
31487,img/31487.png,0,when you accidently hit the bees nest outside
97250,img/97250.png,0,photo shooting day in office
87392,img/87392.png,0,before he was a 'pow' he killed 120+ us crewmen unseal his records john mccain: american fraud uss forrestal fire july 29 1967 research it google & you tube
21780,img/21780.png,1,manditory vaccinations with no exemptions i do nazi the problem...
3861,img/03861.png,0,when you realize you fought on the wrong side during wwii
50163,img/50163.png,0,this muslim guy is walking his goats
14067,img/14067.png,0,when i see my girlfriend at any time of the day doing anything at all you're breathtaking
10579,img/10579.png,1,only 1.4% of white people ever owned slaves so blaming the entire white race is racism at it's finest!
12807,img/12807.png,0,bruce jenner's cat
63850,img/63850.png,1,each color is a mental disease
60374,img/60374.png,0,"i don' t always wag my tail, but when i do i try to hit everything i can with it"
79605,img/79605.png,0,market day
16049,img/16049.png,0,after blowing on an n64 cartridge oh fuck put it back in!
28561,img/28561.png,0,the truth is out! you're the greatest queen of them all!
8276,img/08276.png,0,it's hard but it's worth it
71509,img/71509.png,1,when black dick just ain't cutting it anymore
27153,img/27153.png,1,men's shaving map transbender shaving map
87914,img/87914.png,0,when you're 15 and you're just now learning how to ride a bike
78260,img/78260.png,1,this offends me ban them do you agree?
86250,img/86250.png,1,the only time you can hang out with 2 dirty hookers and a tranny
65283,img/65283.png,0,a mother speaking to her deaf child using sign language
49271,img/49271.png,0,"238,000 veterans have died waiting for healthcare u.s. increases aid to israel to $4.5 billion/yr"
69250,img/69250.png,0,"if you're easily offended and looking for a ""safe place"" my page ain't it. move along snowflake"
51864,img/51864.png,1,mueller found no collusion dad we're democrats...we'll find another lie and i've told you please call me mom
41852,img/41852.png,0,stop illegal immigration call ice at 1-866-347-2423
56187,img/56187.png,0,how much did the holla cost?
90286,img/90286.png,0,cereal in the bowl first or milk in the bowl first it really be like that
70841,img/70841.png,0,"as fbi director, i don't always overlook criminal activity but when i do.. it's because i found my suicide note while going through hillary's emails"
57923,img/57923.png,0,not my president not my residents
39624,img/39624.png,0,first gay pride parade! can't wait! making history
87634,img/87634.png,0,im long and strong and down to get my groove thing on
56721,img/56721.png,1,"feeling cute might fuck a tranny later, idk"
7481,img/07481.png,0,when you see your goat with another man
51249,img/51249.png,0,even michelle obama has her bad days
21048,img/21048.png,0,"beep! beep! i'm a milk truck go home, bessie. you're drunk"
83571,img/83571.png,0,just got angry all over again thinking about how zola made unathi umsunu nationally. saying unoxolo is just a friend kodwa akana address akana bellas then how the fuck is she your friend the lies! the lies!
9268,img/09268.png,1,incest never goes wrong
74158,img/74158.png,0,mississippi wind chime
5784,img/05784.png,1,"let me be clear....  if i had a son, he would look like harambe"
59708,img/59708.png,0,when you eat that ass and find out you're allergic to peanuts
50834,img/50834.png,1,white men are evil... i married one to make sure
7269,img/07269.png,0,this salad is so fresh it had to live with its aunty and uncle in bel air
97845,img/97845.png,1,not all black people are criminals
45219,img/45219.png,0,love doesn't have a color
67058,img/67058.png,1,what do you do when your dishwasher stops working? slap her on the ass and tell her to get to work
47096,img/47096.png,1,i said glass of juice not gas the jews
9642,img/09642.png,0,"pelosi slams trump after he gets mexico to cave, says ""threats & temper tantrums are no way to negotiate foreign policy..."" why is she so mad that trump got mexico to finally help us stop illegal immigration?"
45603,img/45603.png,1,"what are they fighting over? is it: a) the last pan ducle b) he accidentally touch the homies hand passing a beer? c) foo used the last of the three flowers. d) homie said ""i got you on gas"" but he only has $3!"
53901,img/53901.png,0,farmville 1943 deluxe
94501,img/94501.png,0,that's a man baby!
62934,img/62934.png,0,when you strive to be a real life picasso painting
37129,img/37129.png,0,me: puts bag of popcorn into the microwave every one else at the senior center:
63087,img/63087.png,0,"illegal immigrants bring drugs, crime, and rapists yeah. we know"
52487,img/52487.png,1,the shot you never hear
47203,img/47203.png,0,mlk giving an inspirational speech
78406,img/78406.png,0,give a man an opportunity and he'll run with it
57619,img/57619.png,0,"go to the winchester, have a pint and wait for this all to blow over"
76152,img/76152.png,0,nothing brings more happiness to a shepard than his sheep
52386,img/52386.png,1,black women are socially consructed to do this with black men but act like submissive and feminine when they're with whit men
42806,img/42806.png,1,pakistanis when indian pages posts any posts
90413,img/90413.png,1,we '' protect pedophiles from being prosecuted
56921,img/56921.png,0,muslim strip club
32168,img/32168.png,0,adding coolant when the farm equipment overheats
74563,img/74563.png,1,when she finally has your own month
31024,img/31024.png,0,what we are doing to lgbtq is not right we should give them love
19026,img/19026.png,1,only black character in the game passive abiity: runs faster under fire
9374,img/09374.png,1,the war on drugs is ridiculous  that's just more money we could be using to bomb the fuck out of those muslims!
32947,img/32947.png,0,if you hear people from my past speak of me keep in mind they are speaking of a person they don't even know anymore
56987,img/56987.png,0,"stupid people, she was elected to help not to demise"
82765,img/82765.png,0,jewish men supporting a politician on views that are important to them
8375,img/08375.png,1,rashida tlaib in traditional 'palestinian garb'
49682,img/49682.png,1,muslim men :thinking about jannah
23415,img/23415.png,0,your purchase of $19.99 comes to $21.36 after theft
46753,img/46753.png,1,when you're barbecuing and the charcol runs away
38029,img/38029.png,0,loading the dishwasher in the back solid move
12956,img/12956.png,0,when you find out your neighbors stole your goats
78923,img/78923.png,1,my black boy friend
96524,img/96524.png,1,spacky chan
47591,img/47591.png,0,you see this pig? it's called muhammad
45023,img/45023.png,0,my wife's sister tried to kill me yesterday... what kind of sick bitch puts chloroform on her dirty panties?
62851,img/62851.png,0,"i need all stolen, funny & offensive memes posted right here.. expeditiously!!!"
43217,img/43217.png,1,slaves in the south were uneducated false. they all had their masters
69035,img/69035.png,0,"hello dispatch, white folks are celebrating killing other white folks for land that ain't theirs"
18432,img/18432.png,0,when the whole squad shows up to the pilgrimage
21348,img/21348.png,0,wanna go masturbate? fuck yeah! masturbating!
4791,img/04791.png,1,if you're a gentleman then nothing may disturb you but if you're a hungry sex maniac then there's no dress which can provide security for any women
67980,img/67980.png,1,from 16 indictments to nothing! thanks 'white privilege!'
71358,img/71358.png,0,"""nobody is trying to take your guns!"" ""we only want to make you register them, restrict transfers, ban certain guns, limit magazine capacity, prohibit carrying them, ban or limit ammo, make other arbitrary laws, and, if we catch you violating any of these made-up rules, throw you in prison.... at which point we will take your guns!"""
14650,img/14650.png,0,when someone asks to be my friend
34207,img/34207.png,0,game of throne team are thinking about building a documentary about hitler
76142,img/76142.png,0,"you're dating somebody's ex. somebody is dating you're ex your ex is getting somebody's ex. in this life, we are all x-men"
15936,img/15936.png,0,here to collect my reparations check
97403,img/97403.png,0,my shirt is so tight it barely fits
58947,img/58947.png,0,dumb and happy
53274,img/53274.png,0,"nasa employees after stealing the moon be like ""boys will be boys"""
94078,img/94078.png,1,time to kill all muslims
18507,img/18507.png,1,i pray to our lord and saviour to bless this melon
50492,img/50492.png,0,"you mad? yeah, you're mad"
52706,img/52706.png,0,current mood i'll beat a motherfucker.... with another motherfucker!!!
10759,img/10759.png,0,"also, my best friend emma says: fuck off forever and ever"
70429,img/70429.png,1,don't worry we put an exclusion for white males in our anti-hatred resolution
38956,img/38956.png,0,look at what i just built with all the sand that fell out of your vagina
64029,img/64029.png,0,this goat is so raw muslims are trying to fuck it!!
1256,img/01256.png,1,when your debit card decline at the abortion clinic and they have to put the baby back in
56907,img/56907.png,1,how to tell if it's your turn to do laundry 1. look down your pants. 2. do you have a penis? 3. then it's not your turn
47530,img/47530.png,1,which one will be a single mom? the one on the right
54018,img/54018.png,0,"old people at weddings always poke me and say ""you're next."" so, i started doing the same thing to them at funerals"
49671,img/49671.png,1,"""you bro ask the c.o. why he ain't pop my door"""
89465,img/89465.png,0,like if you see the issue. don't give it away can you see it?
30465,img/30465.png,0,when a stranger suddenly helps you
21598,img/21598.png,0,when the muslim kids in your class start hanging out with you
13548,img/13548.png,1,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted
30682,img/30682.png,0,ah the young they grow up so quickly
37642,img/37642.png,0,seriously mate.. what's the fuckin point?
70169,img/70169.png,1,diversity is our greatest strength
61825,img/61825.png,0,i did the math we cant afford the cat
16720,img/16720.png,0,"my birthday is close, i am excited"
87619,img/87619.png,0,tap and say amen! if jesus has blessed you today
35781,img/35781.png,1,faceswap ching chong 100
25438,img/25438.png,0,love old trucks think everyone should have one
35674,img/35674.png,0,you don't have to be lonely at trump haters.com
14260,img/14260.png,0,when you step on a lego on your front porch
54016,img/54016.png,0,"i'm getting too old for fighting and arguing if we have a problem, i'll tell you whats up either we fix it and move on or stop fucking with each other and move on fuck all thatextra shit"
86597,img/86597.png,0,a group of baboons is called a congress it's all clear to me now
84709,img/84709.png,0,best polish removers
14296,img/14296.png,0,"what part of ""i didn't find shit"" liberals do you not understand?"
1487,img/01487.png,1,when you forget you're retarded
92407,img/92407.png,1,25% of the women in this country are on medication for mental illness it means 75% are running around untreated!
58490,img/58490.png,1,hmm what a nice day to marry my own daughter and behead kafirs
49075,img/49075.png,0,"you can't run through a camp ground you can only ran, because it's past tents"
7389,img/07389.png,0,will you tell the cat bullying is not okay?
20718,img/20718.png,1,how can this be allowed a free home and benefits? when this man was allowed to die on the streets after serving this country
75839,img/75839.png,0,friendship is for everyone
3718,img/03718.png,0,baaaa-utiful
36571,img/36571.png,0,"mexicans hugging and kissing walls and fences, to show their love for border controls"
15420,img/15420.png,0,"actually no, my post wasn't about you but if the shoe fits, feel free to lace that bitch up & wear it"
28546,img/28546.png,0,when your fridge is full but you don't know what to eat
25197,img/25197.png,1,"it's a simple grammar question leeroy! ""what cames at the end of a sentence?"" parole ?"
6482,img/06482.png,1,i dont always make sandwiches because im not a woman
82413,img/82413.png,1,it's not rape it's a cuddle with a struggle
62854,img/62854.png,0,turn up for what
79352,img/79352.png,1,i got arrested for punching this guy at a new years party. when you hear an arab counting down from ten your instincts kick in
5847,img/05847.png,0,when they ask for fire extinguisher and you reply i don't smoke
3257,img/03257.png,1,white trash not marriage material
34751,img/34751.png,1,muslims: screaming about their religion being attacked christians and jews: -first time?
96307,img/96307.png,1,"ben was born without eyelids so they circumcised him and used the skin the operation was a success, he's just a little cockeyed!"
52108,img/52108.png,0,thirsty much ?
57608,img/57608.png,0,oh god i did it again
74953,img/74953.png,0,the cowboys are the best! i mean the best!
78315,img/78315.png,1,my girlfriend went to my family and accused me of beastiality i had no idea goats could even talk
31085,img/31085.png,1,if black people aren't lazy then why doesn't kfc have a breakfast menu
97258,img/97258.png,0,"hi, i'm nate i'm a lesbian in recovery"
59321,img/59321.png,0,banned guns in 1935 then killed 65 million unarmed people
12063,img/12063.png,0,when your goat tells you oh no! she ain't on the pill
59248,img/59248.png,0,"those primaries got rigged for hillary and then, for no particular reason at all a journalist got himself charged a dnc staffer got himself shot and them democrats started blaming russia... and just like that everyone forgot about the dnc rigging them primaries"
84592,img/84592.png,1,give me the bread or i'll kick you pregnant transgender
61834,img/61834.png,0,trump can't swing it
30456,img/30456.png,0,all you motherfuckers love a petty offensive page until that same petty page offends your mother fucking ass
89507,img/89507.png,0,you're telling me i can't bring peanut butter to school but you can bring measles??
2674,img/02674.png,1,asian drivers test went as expected
36179,img/36179.png,0,"you thought hillary was in the clear? oh cupcake, have i got a surprise for you!"
14072,img/14072.png,0,"during sex i suddenly stopped and didnt move she: ""what are you doing?"" me: ""hush bitch, i seen this on pornhub, its called buffering"
43920,img/43920.png,1,breaking news: listening to queen can cause autism because of the high mercury content
27913,img/27913.png,0,a boner is like a thumbs up from your balls to whatever you're thinking about
7268,img/07268.png,0,middle eastern prostitute
18790,img/18790.png,0,your disability is not an obstacle
98412,img/98412.png,1,how come every week black police don't kill unarmed white males?
72145,img/72145.png,0,baboons and monkeys everywhere this is really a zoo
86947,img/86947.png,0,you'd be angry too if you just found out your goat was cheating on you
8372,img/08372.png,0,wave hello make someone smile
79850,img/79850.png,0,it's called a joke we used to tell them before people became offended by everything.
16389,img/16389.png,1,"according to women,there are 3 men in this pic"
75941,img/75941.png,0,how much did that haircut cost
26543,img/26543.png,1,fucking a 5 year old fucking five 1 year olds fucking a dead 1 year old for 5 years
28391,img/28391.png,1,you'll see both of the pics similar close your eyes 50
17459,img/17459.png,0,"""if that fuckin bastard wins, we're all going to hang from nooses! you better fix this shit!"" -hillary clinton email to donna brazile october 17, 2016"
5749,img/05749.png,1,"nobody at school wants to guard muhammad, he's too explosive"
74956,img/74956.png,0,show me an american ghetto and i'll show you a place where democrats are in power
81457,img/81457.png,1,muslims are varied as anybody else but islam is a destructive ideology
39408,img/39408.png,1,"""you are allowed to drive?"" no, i took a magic carpet ride here"
4923,img/04923.png,0,beergasm that moment when you take your first sip of beer after a long day
28657,img/28657.png,0,"dating, let alone marrying a g*rl who is not a virgin literally makes you a cuck, change my mind"
35814,img/35814.png,0,ohhh i see.. so you found a bitch that does it without the peanut butter
26087,img/26087.png,1,"everytime a moslem stands up in congress and tells us they will change the constitution, impeach our president, or vote for socialism, remember you said you would never forget they said they would destroy us from within"
28756,img/28756.png,0,solution to mexicans paying for the wall leave all the illegals hanging around the border
59832,img/59832.png,1,how black people became christians
7912,img/07912.png,0,european rats in the 15th century i'm about to end man
17905,img/17905.png,0,if these females don't stop liking our content i'll kill them
96857,img/96857.png,0,don't stare to long you might laugh
4768,img/04768.png,0,really? eating pork is gross but marriage to a minor isn't?
45687,img/45687.png,0,armed patrols on the streets
86730,img/86730.png,0,"i know you shouldn't laugh at 9/11 jokes but their just, plane hilarious"
83602,img/83602.png,1,not going anywhere a while? for sniggers
30692,img/30692.png,1,cameraman: i don't understan- psychic kid: trust me this will be really funny someday
83271,img/83271.png,1,having a bad day? you could be a siamese twin attached to gay brother who has a date and your the only one with an ass
49802,img/49802.png,0,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me"
10478,img/10478.png,0,house of pedophile
39056,img/39056.png,1,"teacher: who can tell me what are the best flammable materials? jewish kid: me me me teacher: ok, what else"
51462,img/51462.png,1,we can kill as many as we want and your stupid government keeps bringing us in
60398,img/60398.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
86391,img/86391.png,0,send me location
40239,img/40239.png,0,now that the russia collusion myth is over are you ready for the counter punch?
57198,img/57198.png,0,"""damn, that ass!"" even the horse is like"
41908,img/41908.png,0,72 dead in syrian chemical attack ha... rookie numbers
90534,img/90534.png,0,-inahales deeply- there are some good memes to harvest today
35764,img/35764.png,1,leo varadkar stars in.... 'tranny without a fanny' coming soon in dail anal
79125,img/79125.png,1,its national hebrew day   go pick up a hot girl
38641,img/38641.png,0,yo dawg i heard you liked chinese food so we killed your cat
24069,img/24069.png,0,how you gotta treat girls with smart mouths
27591,img/27591.png,1,klu klux kar insurance we know it was dark and you just didn't see him
17425,img/17425.png,1,when you're a complete piece of trash but sheeple still like you because you're black
38046,img/38046.png,0,"to see better, aisians sometime switch to fullscreen veiw"
49126,img/49126.png,0,if you see this you might be in the country
4217,img/04217.png,1,have a coke and a smile. regen: always coca cola coke adds life. ma: nevermore coca cola
57249,img/57249.png,0,a sheik business man wearing his tradition thawb
34075,img/34075.png,0,next time you complain about being hungry just remember it could be worse
1694,img/01694.png,0,which one should we butcher first
67180,img/67180.png,0,ilhan omar sporting her beautiful purple hijab
73159,img/73159.png,0,im really sorry that your not feeling well today but im still gonna need a sandwich
82179,img/82179.png,0,do you have any idea how black you were going
81079,img/81079.png,1,"everyone knows hitting appliances that stop working, sometimes fixes the problem"
12953,img/12953.png,0,all starting from 1995
70529,img/70529.png,0,no i'm on my period no i have diarrea
87621,img/87621.png,0,"today in the news more 'peaceful terrorists"" blowing up shit"
30872,img/30872.png,0,people who speed why should i slow down?
26598,img/26598.png,0,"""ammosexual"" 'cause big guns compensate for small ones"
36928,img/36928.png,0,some people aren't your friends they're just scared to be your enemies
78921,img/78921.png,0,honey badger don't care
62510,img/62510.png,0,"when your wife is secretly a dinosaur, and you don't find out before she givs birth to four crossbreed raptors"
91430,img/91430.png,0,one does not simply become vladimir poot
17052,img/17052.png,1,run over by bacon truck on way to suicide mission ''
48306,img/48306.png,0,cracking open a sold one with the boys
29841,img/29841.png,1,men be like im finally ready to settle down
16824,img/16824.png,0,removes polish with chemicals no one bats an eye... starts world war ii commits crimes against the polish
58642,img/58642.png,0,black men! think! killing each other is like killing soldiers in your own army
85023,img/85023.png,0,bitch please i'm native american
89741,img/89741.png,0,yes sir..! that's a cock
31092,img/31092.png,0,what stopped a suicidal boy from jumping? the rope
26340,img/26340.png,1,goats can't talk why are so few muslim rapes reported?
7194,img/07194.png,0,running is one of the best ways to stay fit
56123,img/56123.png,0,"""if you kill your enemies, they win."" justin trudeau share if this is the dumbest comment ever by anyone"
49285,img/49285.png,1,bert and ernie dress up as goats in an attempt to catfish arab men
63028,img/63028.png,0,when your fifth wife eats grass from another guys hand
98314,img/98314.png,0,"healthcare is a right and the government should pay for it guns are a right, should the government pay pay for them too?"
30185,img/30185.png,1,i may be blind but at least i'm not black
10689,img/10689.png,0,when you got an itch on your back that you can't reach but your white friend got you
8563,img/08563.png,0,the terrible actions this all began with of one man doing a terrible job for mankind
36570,img/36570.png,0,or we'll kill you stop making fun of our peaceful religion
71530,img/71530.png,1,holocaust makes me sad!
46925,img/46925.png,0,when you find out there's an opening for the role of chewbacca
58679,img/58679.png,0,it's called fuck off and it's located over there
70123,img/70123.png,1,when your boy starts suckin her cock anyways when you accidently pick up a tranny hooker
43520,img/43520.png,0,knowing white people he's probably the father
14657,img/14657.png,0,islam is the religion of peace peace over here peace over there
60541,img/60541.png,0,when a white kid shoots up the school the same day you planned to bomb it
54690,img/54690.png,1,what's the difference between boy scouts and jews? boy scouts come back from their camps
75241,img/75241.png,0,he can be his new boy firend
78623,img/78623.png,0,like if you agree defending the border is not a political option. it is a constitutional obligation
67190,img/67190.png,0,a fire cracker
79658,img/79658.png,0,"bull shit, the evolved form of nonsense"
68951,img/68951.png,0,"if i get compared to michelle obama one more time, i'm gonna lose it!!!"
72194,img/72194.png,0,"they fear us waking up from the bull shit, and taking back what was stolen from us"
64215,img/64215.png,0,gays hanging out in the muslim world
19420,img/19420.png,0,"so cohen has a history of intentional dishonesty from lying to congress, lying to the irs, lying about his wife's 's birth. lying to banks and he even took millions as an insider consultant without informing trump but dems trust his testimony to be truthful. lol!"
4915,img/04915.png,0,they want this not beause they love you they need to mix breed to preserve their species
87604,img/87604.png,1,things white people do mass shootings smoke meth fuck their family members suck at sports steal from blacks fuck animals lie about being racist
71450,img/71450.png,1,i bit a muslim i had to lick my ass for an hour to get rid of the taste
59601,img/59601.png,1,fifty shades of goat an isis love story
49280,img/49280.png,0,i'm looking for the democrat restroom
60913,img/60913.png,1,"""palestines are not human beings, they don't deserve to live and they are nothing but animals."""
23519,img/23519.png,0,i'm not a racist
79234,img/79234.png,0,that look when your father sells you for a goat
42178,img/42178.png,0,rohingya women protest on the rohingya crisis anniversary
84692,img/84692.png,0,i was going to make an anal sex joke butt fuck it
73690,img/73690.png,0,'' wing wing wing ''
83206,img/83206.png,1,"yes man, you were right... i could have killed all the jews, but i left some of them to let you know why i was killing them"
72361,img/72361.png,1,when all the porn sites are down so you search for a holocaust documentary improvise. adapt. overcome
76539,img/76539.png,1,it's not a hijab  it's a diaper for people with shit for brains
10639,img/10639.png,0,now i'm gonna use two fingers
93428,img/93428.png,0,vote for the candidate who wants to kiss babies not kill them
9387,img/09387.png,1,now at home depot check out the new kenyan fly strip
8196,img/08196.png,0,women can wear what they want you dont have the right to ban the burka its basic democracy
16734,img/16734.png,1,a head diaper is required when you have shit for brains
70592,img/70592.png,1,manual tranny automatic tranny rebuilt tranny
5329,img/05329.png,0,its not right to judge someone by the color of their skin. they might just be tan
58471,img/58471.png,0,hey bro close your eyes bro yes bro? ok bro o yeah abdul go deeper
64958,img/64958.png,0,look son an idiot
81532,img/81532.png,0,last summer it was very hot
38761,img/38761.png,1,moslems kill hundreds of innocents on a weekly basis and no one bats an eye one aussie goes sick and everyone loses their fucking minds
79068,img/79068.png,0,these wind chimes dont make a sound i guess i should have known the black ones wouldn't work
75624,img/75624.png,0,stupid i am here i love you darling
51602,img/51602.png,0,post this on your timeline just to piss off your trump supporter friends
34107,img/34107.png,0,and that was the last time we let jr feed himself
1497,img/01497.png,1,now back to the married islamic classic.. to children
45216,img/45216.png,0,it's gettin hot in here so take off all ur clothes
94067,img/94067.png,1,i'm a firm believer in the seperation of islam and the planet
6237,img/06237.png,0,"when leadership says it's not mandatory but it's ""highly encouraged""!!!"
67492,img/67492.png,1,when you're given an n-word pass but you can't help but still be super white howdy-ho negroes
65189,img/65189.png,0,i just sharted ... my protein shake
54376,img/54376.png,0,when you messed up your shave again
82139,img/82139.png,0,why do black people smell bad? so blind people can hate them too
7452,img/07452.png,1,germany builds the first jet but couldn't make a steel door for a gas chamber expose the lie
41678,img/41678.png,0,democrats this is what they look like
29506,img/29506.png,1,when the black kid is roasting the white kid and he has a gun in his backpack you think i would lose to a monkey
7413,img/07413.png,0,hello! may i please speak with jesus? cause these folks gonna make me break at least 4 of the ten commandments
61589,img/61589.png,0,dementia or just another lying democrat it's hard to tell one from the other
32405,img/32405.png,0,"and in this corner, weighing in at 140 lbs"
78492,img/78492.png,1,white people after 10 shots black people after 10 shots
67548,img/67548.png,0,when you do a fat rail but you still feel down
41023,img/41023.png,0,bills comin for ya on friday like
16075,img/16075.png,0,"""islam is love!"" ariana grande yeah. if you're a goat """
83914,img/83914.png,1,obama voters
78650,img/78650.png,0,i remember when your mom dropped you off to school she got a fine for littering
92846,img/92846.png,0,did somebody say hump day
61743,img/61743.png,1,same
75648,img/75648.png,0,help the starving children of the world!
60215,img/60215.png,0,truth be told the real reason for racism
40756,img/40756.png,1,tell me about american history? fuck i know about american history? i thought we wiped all those people out? i'm a european born in america
64753,img/64753.png,0,"life is hard, it's harder when you're stupid"
2854,img/02854.png,1,do gay midgets come out of the cabinet?
52036,img/52036.png,1,when you find out there's an opening for the role of chewbacca
87412,img/87412.png,0,the military finally sent this man back to his family
42987,img/42987.png,0,i'm not saying that i hate donald trump but i'd unplug his life support to charge my cellphone
38714,img/38714.png,0,on a scalefrom 1 to 10 how much do you like kissing
54083,img/54083.png,0,cheering on your team in the world cup
61932,img/61932.png,1,feminist literature? you mean cookbooks?
20187,img/20187.png,0,when karen helps u camouflage the crackhouse
73498,img/73498.png,1,when the mexican lady at taco bell messes up your order
71593,img/71593.png,0,cheers to all my haters! be patient. so much more is coming
10625,img/10625.png,0,the new democratic flag
15290,img/15290.png,0,romanians when they see a slightly open purse/pocket/window
15083,img/15083.png,0,what did you say? i didn't quite catch that
14397,img/14397.png,0,lol she thinks she's a goat
57984,img/57984.png,0,"mark zuckerberg's wife, priscilla chan is a man"
8695,img/08695.png,1,how you guys think they look like but when pados wale pandit sees you
39051,img/39051.png,1,your rights end where my feelings begin
58602,img/58602.png,0,when the beat drops in the synagogue
71503,img/71503.png,0,not only is donald trump my president..... but he's also barack obama and hillary clinton's president! don't you love it! :d
43265,img/43265.png,0,"do you think when fish get thrown back by fishermen, they swim around yelling about alien abductions and the other fish stop talking to them?"
59470,img/59470.png,1,"put'n the ""ham"" in mohamed"
73219,img/73219.png,0,when you and your homie load each other's dishwashers
46357,img/46357.png,1,"instructor: ...and this is how you take off me: ok cool, but how do i land? instructor: good question"
9527,img/09527.png,1,listen up cupcake we are losing our country to goat humpers!
68259,img/68259.png,0,instructions on how to come for me 1. dont
17354,img/17354.png,0,mlk giving a powerful speech
19637,img/19637.png,1,motor neurone awards 2018 winner- best t-rex impression
35287,img/35287.png,0,i don't know how people wear these everyday feels like this to me
80971,img/80971.png,0,the smile you make democrat privilege: i got away with it when the race card buys your freedom
50746,img/50746.png,1,how do you kill 100 flies? smack an african kid in the face
8693,img/08693.png,0,this thread needs more bacon
56843,img/56843.png,1,the best game of all time farming simulator 1848
1653,img/01653.png,0,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """
97402,img/97402.png,1,when you pour a bowl of coco puffs and realize you're outta milk
96270,img/96270.png,0,"openly states that america and americans are both ""immoral"" boinked her own brother"
21704,img/21704.png,0,"the ""i'm not black but my kids will be"" face"
81203,img/81203.png,1,holy fuck 50 muslims on one credit
96104,img/96104.png,0,the ku klux klan killed 3446 blacks in a span of 86 years since 2016 blacks killed 1891 other blacks in chicago alone
30168,img/30168.png,1,"hi, i'm nate i'm a lesbian in recovery"
73105,img/73105.png,0,excitement across the capital
86175,img/86175.png,0,when you go see your family because of the barbecue
26940,img/26940.png,0,"""if a dishwasher wore pants, would it wear them like this or like this"""
24806,img/24806.png,1,"just because you have a beard, it doesn't mean you're a man. last time i checked vaginas can grow hair too"
23615,img/23615.png,1,real
18469,img/18469.png,1,white people in chicago at 2am
1264,img/01264.png,0,you're a special kinda nuts aren't you?
97601,img/97601.png,0,"this is how a snake's mouth looks from the inside, i think everything is clear now"
43792,img/43792.png,0,exercise ? thought you said extra fries
10947,img/10947.png,0,i think it's funny to haggle over price with hookers when you're just going to kill them anyway
34710,img/34710.png,0,hey lets go see if that kid wants to run around with us great idea
84305,img/84305.png,0,what's better than winning a gold medal in this contest walking
79036,img/79036.png,0,hey look at me! i'm a serial pedofile
62018,img/62018.png,0,if you think tide pods are good try the cotton candy in the attic
86142,img/86142.png,0,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner
21394,img/21394.png,1,there is no hindu terrorism in india. what if i say it isn't true? will shoot you dead
94106,img/94106.png,0,release your tax returns i emailed it to you
39170,img/39170.png,0,meanwhile at the isis strip club
78541,img/78541.png,0,when a dog' s been bad when a cat's been bad
59462,img/59462.png,1,i like my coffee like i like my slaves extra dark
68245,img/68245.png,0,when the lot lizard says she'll do anything for 10$
85670,img/85670.png,0,"if you think ms-13 gang members are human, but 20-week old fetuses aren't you might be a democrat"
23467,img/23467.png,1,black people anything that doesn't belong to them
16845,img/16845.png,0,nothings impossible
18524,img/18524.png,0,i'm going to choke her with nuts bitches love choking on nuts
48153,img/48153.png,0,the look you have on monday morning
10528,img/10528.png,1,this shit is why i bake people
75960,img/75960.png,1,when the villagers ask why all the 9 year old girls are walking funny
2439,img/02439.png,0,"superman's flying class was popular, but no one ever passed"
32081,img/32081.png,0,the secret to a good marriage is having sex at least 3 times a week. and at least once with your wife
76458,img/76458.png,0,this one time at camp someone had too much gas
90625,img/90625.png,1,found a picture of your mother's womb
72956,img/72956.png,1,dad?!? the dishwasher and the sandwichmaker are on the fritz again
8531,img/08531.png,0,this one's called dirty deeds done with sheep
21769,img/21769.png,1,"arrest white babies before they become land stealing, inbreeding, child molesting, dog raping, serial killing, racist white supremacist terrorist thugs"
75613,img/75613.png,0,want to party? yeah i'm down
54201,img/54201.png,0,14 million kids living in poverty in america but democrats fight for illegals
78293,img/78293.png,1,woof woof it rooks dericious
7125,img/07125.png,1,muslim in congress 2019 muslims in 2001
72946,img/72946.png,1,"i love black people, think everyone should have one"
19824,img/19824.png,0,rice krispies are the bomb
31287,img/31287.png,0,how my friends play strategy games how i play strategy games do really look like a guy with plan
86031,img/86031.png,1,it's super rare to find a kitchen that has four ovens and three dishwashers
23657,img/23657.png,1,"some pussy gave me flowers weird, i just wanna get railed by a scummy biker"
82367,img/82367.png,1,15 years in prison??? that means my next girlfriend hasn't even been born yet!
16903,img/16903.png,1,"islam is the religion of peace piece of you over here, piece of you over there"
27613,img/27613.png,0,april 15th is coming... bitches better have my money... memegenerator.ne bitches better have my money.
5689,img/05689.png,0,"the most racist people are the ones crying""racist"" all the time!"
91724,img/91724.png,0, my life goal? make somebody this fucking triggered
